Index,T (C),P (kbars),log(10) f O2,mass (gm),rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,G (kJ),H (kJ),S (J/K),V (cc),Cp (J/K),     diopside,clinoenstatit, hedenbergite,alumino-buffo,    buffonite,     essenite,      jadeite
1143,858.00,0.000,-13.318,10.9157,3.4019,50.3707,0.4697,1.0532,2.3202,0.0000,16.4444,0.0000,8.6167,0.0000,0.0000,20.0406,0.6845,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-154.311,-129.614,21.834,3.209,11.956,0.253570,0.115530,0.533510,-0.021830,0.049234,0.018498,0.051487
1144,857.00,0.000,-13.337,10.9554,3.4023,50.3678,0.4704,1.0491,2.3280,0.0000,16.4582,0.0000,8.5929,0.0000,0.0000,20.0447,0.6890,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-154.819,-130.068,21.901,3.220,11.997,0.253452,0.114917,0.534021,-0.022188,0.049638,0.018332,0.051828
1145,856.00,0.000,-13.356,10.9945,3.4028,50.3650,0.4711,1.0449,2.3358,0.0000,16.4716,0.0000,8.5695,0.0000,0.0000,20.0486,0.6934,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-155.319,-130.516,21.967,3.231,12.036,0.253338,0.114316,0.534519,-0.022545,0.050039,0.018165,0.052168
1146,855.00,0.000,-13.376,11.0329,3.4032,50.3625,0.4718,1.0408,2.3435,0.0000,16.4847,0.0000,8.5466,0.0000,0.0000,20.0524,0.6978,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-155.810,-130.956,22.031,3.242,12.076,0.253226,0.113727,0.535004,-0.022901,0.050438,0.017998,0.052508
1147,854.00,0.000,-13.395,11.0707,3.4036,50.3601,0.4724,1.0367,2.3510,0.0000,16.4974,0.0000,8.5241,0.0000,0.0000,20.0559,0.7023,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-156.293,-131.389,22.094,3.253,12.114,0.253119,0.113149,0.535476,-0.023256,0.050835,0.017831,0.052847
1148,853.00,0.000,-13.414,11.1079,3.4040,50.3580,0.4731,1.0326,2.3586,0.0000,16.5097,0.0000,8.5022,0.0000,0.0000,20.0592,0.7067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-156.767,-131.816,22.156,3.263,12.152,0.253015,0.112582,0.535935,-0.023610,0.051228,0.017664,0.053187
1149,852.00,0.000,-13.433,11.1445,3.4044,50.3560,0.4737,1.0285,2.3660,0.0000,16.5218,0.0000,8.4806,0.0000,0.0000,20.0623,0.7111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-157.233,-132.236,22.217,3.274,12.189,0.252915,0.112025,0.536382,-0.023963,0.051620,0.017496,0.053526
1150,851.00,0.000,-13.453,11.1806,3.4048,50.3542,0.4743,1.0245,2.3733,0.0000,16.5334,0.0000,8.4595,0.0000,0.0000,20.0652,0.7156,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-157.691,-132.649,22.277,3.284,12.226,0.252819,0.111478,0.536816,-0.024315,0.052009,0.017329,0.053864
1151,850.00,0.000,-13.472,11.2160,3.4052,50.3525,0.4748,1.0204,2.3806,0.0000,16.5448,0.0000,8.4388,0.0000,0.0000,20.0680,0.7200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-158.142,-133.056,22.335,3.294,12.262,0.252728,0.110941,0.537238,-0.024666,0.052396,0.017161,0.054203
1152,849.00,0.000,-13.491,11.2509,3.4056,50.3510,0.4754,1.0164,2.3878,0.0000,16.5558,0.0000,8.4186,0.0000,0.0000,20.0706,0.7244,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-158.585,-133.457,22.392,3.304,12.297,0.252641,0.110412,0.537648,-0.025017,0.052781,0.016994,0.054541
1153,848.00,0.000,-13.511,11.2852,3.4060,50.3497,0.4759,1.0124,2.3949,0.0000,16.5664,0.0000,8.3987,0.0000,0.0000,20.0731,0.7288,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-159.020,-133.852,22.448,3.313,12.332,0.252558,0.109893,0.538045,-0.025366,0.053163,0.016826,0.054880
1154,847.00,0.000,-13.530,11.3190,3.4064,50.3485,0.4764,1.0085,2.4020,0.0000,16.5768,0.0000,8.3792,0.0000,0.0000,20.0754,0.7333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-159.448,-134.241,22.503,3.323,12.366,0.252481,0.109382,0.538431,-0.025714,0.053544,0.016659,0.055218
1155,846.00,0.000,-13.550,11.3523,3.4067,50.3475,0.4769,1.0045,2.4090,0.0000,16.5868,0.0000,8.3601,0.0000,0.0000,20.0775,0.7377,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-159.868,-134.624,22.557,3.332,12.400,0.252408,0.108880,0.538805,-0.026062,0.053923,0.016491,0.055556
1156,845.00,0.000,-13.569,11.3850,3.4071,50.3466,0.4774,1.0006,2.4160,0.0000,16.5965,0.0000,8.3414,0.0000,0.0000,20.0795,0.7421,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-160.282,-135.001,22.610,3.342,12.433,0.252340,0.108385,0.539167,-0.026409,0.054300,0.016324,0.055894
1157,844.00,0.000,-13.589,11.4172,3.4074,50.3459,0.4778,0.9966,2.4229,0.0000,16.6059,0.0000,8.3230,0.0000,0.0000,20.0814,0.7465,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-160.689,-135.373,22.661,3.351,12.465,0.252276,0.107898,0.539518,-0.026755,0.054675,0.016156,0.056232
1158,843.00,0.000,-13.608,11.4490,3.4078,50.3453,0.4783,0.9928,2.4297,0.0000,16.6149,0.0000,8.3050,0.0000,0.0000,20.0831,0.7510,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-161.089,-135.739,22.712,3.360,12.497,0.252218,0.107418,0.539857,-0.027100,0.055048,0.015989,0.056570
1159,842.00,0.000,-13.628,11.4802,3.4082,50.3448,0.4787,0.9889,2.4365,0.0000,16.6237,0.0000,8.2873,0.0000,0.0000,20.0847,0.7554,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-161.483,-136.100,22.761,3.368,12.529,0.252165,0.106945,0.540185,-0.027444,0.055420,0.015822,0.056908
1160,841.00,0.000,-13.648,11.5110,3.4085,50.3445,0.4791,0.9850,2.4432,0.0000,16.6321,0.0000,8.2699,0.0000,0.0000,20.0862,0.7598,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-161.870,-136.456,22.810,3.377,12.560,0.252116,0.106479,0.540502,-0.027788,0.055790,0.015655,0.057246
1161,840.00,0.000,-13.668,11.5413,3.4088,50.3443,0.4795,0.9812,2.4500,0.0000,16.6403,0.0000,8.2529,0.0000,0.0000,20.0876,0.7642,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-162.251,-136.807,22.858,3.386,12.590,0.252073,0.106019,0.540808,-0.028131,0.056158,0.015488,0.057584
1162,839.00,0.000,-13.687,11.5711,3.4092,50.3442,0.4799,0.9774,2.4566,0.0000,16.6481,0.0000,8.2362,0.0000,0.0000,20.0889,0.7687,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-162.625,-137.152,22.904,3.394,12.620,0.252035,0.105566,0.541104,-0.028473,0.056525,0.015321,0.057922
1163,838.00,0.000,-13.707,11.6005,3.4095,50.3442,0.4803,0.9736,2.4632,0.0000,16.6557,0.0000,8.2198,0.0000,0.0000,20.0900,0.7731,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-162.994,-137.493,22.950,3.402,12.650,0.252001,0.105119,0.541389,-0.028815,0.056890,0.015154,0.058261
1164,837.00,0.000,-13.727,11.6295,3.4098,50.3444,0.4806,0.9699,2.4698,0.0000,16.6630,0.0000,8.2037,0.0000,0.0000,20.0911,0.7775,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-163.356,-137.829,22.995,3.411,12.679,0.251973,0.104678,0.541663,-0.029155,0.057255,0.014988,0.058599
1165,836.00,0.000,-13.747,11.6580,3.4101,50.3446,0.4810,0.9661,2.4764,0.0000,16.6700,0.0000,8.1879,0.0000,0.0000,20.0920,0.7820,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-163.713,-138.160,23.039,3.419,12.707,0.251950,0.104242,0.541927,-0.029496,0.057617,0.014822,0.058938
1166,835.00,0.000,-13.767,11.6861,3.4105,50.3450,0.4813,0.9624,2.4829,0.0000,16.6767,0.0000,8.1724,0.0000,0.0000,20.0929,0.7864,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-164.064,-138.486,23.082,3.427,12.736,0.251932,0.103812,0.542181,-0.029835,0.057979,0.014656,0.059277
1167,834.00,0.000,-13.787,11.7137,3.4108,50.3455,0.4817,0.9588,2.4894,0.0000,16.6831,0.0000,8.1571,0.0000,0.0000,20.0937,0.7909,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-164.410,-138.808,23.124,3.434,12.763,0.251918,0.103387,0.542425,-0.030175,0.058339,0.014490,0.059616
1168,833.00,0.000,-13.806,11.7410,3.4111,50.3460,0.4820,0.9551,2.4958,0.0000,16.6892,0.0000,8.1422,0.0000,0.0000,20.0943,0.7953,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-164.750,-139.125,23.165,3.442,12.790,0.251910,0.102967,0.542659,-0.030513,0.058698,0.014325,0.059955
1169,832.00,0.000,-13.826,11.7679,3.4114,50.3467,0.4823,0.9515,2.5023,0.0000,16.6951,0.0000,8.1275,0.0000,0.0000,20.0949,0.7998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-165.084,-139.439,23.206,3.450,12.817,0.251907,0.102553,0.542883,-0.030851,0.059055,0.014160,0.060294
1170,831.00,0.000,-13.846,11.7943,3.4117,50.3475,0.4826,0.9479,2.5087,0.0000,16.7007,0.0000,8.1131,0.0000,0.0000,20.0954,0.8042,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-165.414,-139.747,23.245,3.457,12.844,0.251908,0.102143,0.543097,-0.031189,0.059412,0.013995,0.060634
1171,830.00,0.000,-13.867,11.8204,3.4120,50.3483,0.4829,0.9443,2.5151,0.0000,16.7060,0.0000,8.0989,0.0000,0.0000,20.0958,0.8087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-165.738,-140.052,23.284,3.464,12.870,0.251915,0.101737,0.543302,-0.031526,0.059768,0.013830,0.060974
1172,829.00,0.000,-13.887,11.8461,3.4123,50.3493,0.4832,0.9407,2.5214,0.0000,16.7111,0.0000,8.0849,0.0000,0.0000,20.0962,0.8132,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-166.057,-140.352,23.322,3.472,12.895,0.251926,0.101336,0.543497,-0.031862,0.060122,0.013666,0.061314
1173,828.00,0.000,-13.907,11.8714,3.4125,50.3503,0.4834,0.9372,2.5278,0.0000,16.7160,0.0000,8.0713,0.0000,0.0000,20.0964,0.8176,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-166.371,-140.649,23.359,3.479,12.920,0.251942,0.100940,0.543684,-0.032198,0.060476,0.013502,0.061655
1174,827.00,0.000,-13.927,11.8964,3.4128,50.3515,0.4837,0.9337,2.5341,0.0000,16.7205,0.0000,8.0578,0.0000,0.0000,20.0966,0.8221,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-166.680,-140.941,23.396,3.486,12.945,0.251963,0.100547,0.543861,-0.032534,0.060829,0.013339,0.061995
1175,826.00,0.000,-13.947,11.9210,3.4131,50.3527,0.4840,0.9302,2.5404,0.0000,16.7248,0.0000,8.0446,0.0000,0.0000,20.0967,0.8266,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-166.985,-141.230,23.432,3.493,12.970,0.251989,0.100159,0.544029,-0.032870,0.061181,0.013175,0.062337
1176,825.00,0.000,-13.967,11.9453,3.4134,50.3540,0.4842,0.9268,2.5467,0.0000,16.7289,0.0000,8.0316,0.0000,0.0000,20.0968,0.8311,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-167.285,-141.515,23.467,3.500,12.994,0.252019,0.099775,0.544188,-0.033205,0.061532,0.013012,0.062678
1177,824.00,0.000,-13.988,11.9692,3.4136,50.3553,0.4844,0.9233,2.5530,0.0000,16.7327,0.0000,8.0188,0.0000,0.0000,20.0967,0.8356,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-167.580,-141.796,23.501,3.506,13.017,0.252054,0.099394,0.544339,-0.033539,0.061882,0.012850,0.063020
1178,823.00,0.000,-14.008,11.9863,3.4138,50.3574,0.4846,0.9208,2.5566,0.0000,16.7333,0.0000,8.0100,0.0000,0.0000,20.0983,0.8390,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-167.788,-142.004,23.522,3.511,13.034,0.252234,0.099050,0.544370,-0.033774,0.062128,0.012712,0.063280
1179,822.00,0.000,-14.028,11.9826,3.4138,50.3613,0.4846,0.9213,2.5518,0.0000,16.7242,0.0000,8.0128,0.0000,0.0000,20.1049,0.8390,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-167.730,-141.990,23.503,3.510,13.029,0.252856,0.098811,0.544050,-0.033693,0.062044,0.012652,0.063280
1180,821.00,0.000,-14.049,11.9787,3.4138,50.3654,0.4846,0.9218,2.5468,0.0000,16.7147,0.0000,8.0158,0.0000,0.0000,20.1118,0.8391,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-167.670,-141.975,23.483,3.509,13.023,0.253507,0.098562,0.543713,-0.033608,0.061957,0.012589,0.063279
1181,820.00,0.000,-14.069,11.9767,3.4139,50.3670,0.4848,0.9221,2.5448,0.0000,16.7094,0.0000,8.0174,0.0000,0.0000,20.1154,0.8391,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-167.627,-141.973,23.468,3.508,13.020,0.253836,0.098436,0.543531,-0.033565,0.061926,0.012558,0.063278
1182,819.00,0.000,-14.090,11.9713,3.4138,50.3732,0.4846,0.9229,2.5372,0.0000,16.6960,0.0000,8.0217,0.0000,0.0000,20.1253,0.8391,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-167.552,-141.947,23.445,3.507,13.013,0.254770,0.098080,0.543056,-0.033442,0.061791,0.012467,0.063278
1183,818.00,0.000,-14.110,11.9708,3.4139,50.3730,0.4849,0.9229,2.5374,0.0000,16.6946,0.0000,8.0220,0.0000,0.0000,20.1261,0.8391,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-167.524,-141.956,23.432,3.506,13.011,0.254835,0.098053,0.543008,-0.033437,0.061800,0.012463,0.063276
1184,817.00,0.000,-14.131,11.9668,3.4139,50.3771,0.4850,0.9234,2.5324,0.0000,16.6845,0.0000,8.0253,0.0000,0.0000,20.1332,0.8391,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-167.462,-141.939,23.412,3.505,13.005,0.255510,0.097797,0.542652,-0.033347,0.061714,0.012398,0.063275
1185,816.00,0.000,-14.151,11.9628,3.4139,50.3812,0.4850,0.9240,2.5273,0.0000,16.6745,0.0000,8.0284,0.0000,0.0000,20.1404,0.8392,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-167.401,-141.923,23.392,3.504,13.000,0.256180,0.097542,0.542302,-0.033258,0.061627,0.012334,0.063274
1186,815.00,0.000,-14.172,11.9596,3.4139,50.3844,0.4851,0.9244,2.5233,0.0000,16.6664,0.0000,8.0310,0.0000,0.0000,20.1462,0.8392,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-167.347,-141.913,23.374,3.503,12.995,0.256722,0.097334,0.542016,-0.033187,0.061559,0.012282,0.063273
1187,814.00,0.000,-14.193,11.9564,3.4139,50.3876,0.4852,0.9248,2.5194,0.0000,16.6583,0.0000,8.0335,0.0000,0.0000,20.1519,0.8392,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-167.293,-141.902,23.356,3.502,12.990,0.257259,0.097129,0.541733,-0.033118,0.061493,0.012231,0.063273
1188,813.00,0.000,-14.213,11.9532,3.4139,50.3908,0.4852,0.9253,2.5155,0.0000,16.6503,0.0000,8.0360,0.0000,0.0000,20.1576,0.8392,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-167.240,-141.892,23.337,3.501,12.986,0.257795,0.096924,0.541450,-0.033048,0.061427,0.012180,0.063272
1189,812.00,0.000,-14.234,11.9500,3.4139,50.3940,0.4853,0.9257,2.5116,0.0000,16.6422,0.0000,8.0385,0.0000,0.0000,20.1633,0.8393,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-167.187,-141.882,23.319,3.500,12.981,0.258330,0.096720,0.541167,-0.032978,0.061361,0.012129,0.063271
1190,811.00,0.000,-14.255,11.9469,3.4139,50.3971,0.4854,0.9261,2.5078,0.0000,16.6342,0.0000,8.0411,0.0000,0.0000,20.1690,0.8393,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-167.133,-141.872,23.301,3.499,12.976,0.258864,0.096516,0.540884,-0.032909,0.061295,0.012079,0.063270
1191,810.00,0.000,-14.276,11.9437,3.4139,50.4003,0.4855,0.9266,2.5039,0.0000,16.6261,0.0000,8.0436,0.0000,0.0000,20.1747,0.8393,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-167.080,-141.862,23.283,3.499,12.972,0.259397,0.096313,0.540602,-0.032840,0.061230,0.012029,0.063269
1192,809.00,0.000,-14.297,11.9406,3.4139,50.4034,0.4856,0.9270,2.5001,0.0000,16.6181,0.0000,8.0461,0.0000,0.0000,20.1804,0.8393,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-167.027,-141.852,23.265,3.498,12.967,0.259928,0.096111,0.540320,-0.032771,0.061165,0.011979,0.063268
1193,808.00,0.000,-14.317,11.9375,3.4139,50.4065,0.4857,0.9274,2.4963,0.0000,16.6101,0.0000,8.0486,0.0000,0.0000,20.1860,0.8393,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-166.975,-141.842,23.247,3.497,12.962,0.260458,0.095909,0.540039,-0.032702,0.061101,0.011929,0.063267
1194,807.00,0.000,-14.338,11.9343,3.4139,50.4096,0.4858,0.9278,2.4925,0.0000,16.6021,0.0000,8.0512,0.0000,0.0000,20.1917,0.8393,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-166.922,-141.832,23.228,3.496,12.958,0.260986,0.095707,0.539758,-0.032633,0.061037,0.011879,0.063266
1195,806.00,0.000,-14.359,11.9312,3.4140,50.4127,0.4859,0.9283,2.4887,0.0000,16.5941,0.0000,8.0537,0.0000,0.0000,20.1973,0.8394,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-166.869,-141.822,23.210,3.495,12.953,0.261514,0.095506,0.539477,-0.032565,0.060973,0.011830,0.063265
1196,805.00,0.000,-14.380,11.9281,3.4140,50.4158,0.4860,0.9287,2.4850,0.0000,16.5861,0.0000,8.0562,0.0000,0.0000,20.2029,0.8394,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-166.817,-141.812,23.192,3.494,12.948,0.262040,0.095306,0.539197,-0.032497,0.060910,0.011780,0.063264
1197,804.00,0.000,-14.401,11.9250,3.4140,50.4188,0.4861,0.9291,2.4812,0.0000,16.5781,0.0000,8.0587,0.0000,0.0000,20.2085,0.8394,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-166.765,-141.803,23.174,3.493,12.944,0.262565,0.095106,0.538917,-0.032429,0.060847,0.011731,0.063263
1198,803.00,0.000,-14.422,11.9220,3.4140,50.4219,0.4862,0.9295,2.4775,0.0000,16.5702,0.0000,8.0612,0.0000,0.0000,20.2141,0.8394,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-166.712,-141.793,23.156,3.492,12.939,0.263088,0.094907,0.538637,-0.032361,0.060785,0.011682,0.063262
1199,802.00,0.000,-14.444,11.9189,3.4140,50.4249,0.4863,0.9300,2.4738,0.0000,16.5622,0.0000,8.0637,0.0000,0.0000,20.2196,0.8394,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-166.660,-141.783,23.138,3.491,12.935,0.263610,0.094708,0.538358,-0.032293,0.060723,0.011633,0.063261
1200,801.00,0.000,-14.465,11.9158,3.4140,50.4279,0.4864,0.9304,2.4702,0.0000,16.5543,0.0000,8.0662,0.0000,0.0000,20.2252,0.8395,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-166.608,-141.774,23.120,3.490,12.930,0.264131,0.094510,0.538079,-0.032226,0.060661,0.011585,0.063260
1201,800.00,0.000,-14.486,11.9128,3.4140,50.4309,0.4866,0.9308,2.4665,0.0000,16.5463,0.0000,8.0687,0.0000,0.0000,20.2307,0.8395,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-166.556,-141.765,23.102,3.489,12.925,0.264650,0.094313,0.537801,-0.032159,0.060599,0.011537,0.063259
1202,799.00,0.000,-14.507,11.9097,3.4140,50.4339,0.4867,0.9312,2.4629,0.0000,16.5384,0.0000,8.0712,0.0000,0.0000,20.2362,0.8395,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-166.505,-141.755,23.084,3.488,12.921,0.265168,0.094116,0.537523,-0.032092,0.060538,0.011488,0.063258
1203,798.00,0.000,-14.528,11.9067,3.4141,50.4369,0.4868,0.9317,2.4592,0.0000,16.5305,0.0000,8.0737,0.0000,0.0000,20.2417,0.8395,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-166.453,-141.746,23.066,3.488,12.916,0.265684,0.093920,0.537246,-0.032025,0.060478,0.011440,0.063257
1204,797.00,0.000,-14.550,11.9037,3.4141,50.4398,0.4869,0.9321,2.4556,0.0000,16.5226,0.0000,8.0762,0.0000,0.0000,20.2472,0.8395,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-166.402,-141.737,23.048,3.487,12.912,0.266199,0.093724,0.536969,-0.031958,0.060418,0.011393,0.063256
1205,796.00,0.000,-14.571,11.9007,3.4141,50.4428,0.4871,0.9325,2.4521,0.0000,16.5147,0.0000,8.0787,0.0000,0.0000,20.2527,0.8395,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-166.350,-141.728,23.030,3.486,12.907,0.266712,0.093529,0.536693,-0.031892,0.060358,0.011345,0.063255
